"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.394088879E1,-3.112030696E-2,-1.398463950E-2,-1.093943882E-1,1.145913427E-1
7.395090179E1,2.307636548E-2,-8.762271926E-3,-2.022920269E-1,2.037924439E-1
7.396091379E1,2.383485898E-2,1.433035612E-2,-2.545480084E-1,2.560627818E-1
7.397092579E1,2.167102374E-2,3.454176866E-2,-2.667616725E-1,2.698602545E-1
7.398093879E1,4.152151689E-2,-5.627214164E-3,-2.241208524E-1,2.280040753E-1
7.399095079E1,6.075706568E-2,-1.660389975E-2,-1.608095402E-1,1.727044259E-1
7.400096279E1,9.729116343E-2,-6.394661218E-4,-1.208613628E-1,1.551562065E-1
7.401097579E1,8.555280492E-2,3.328819871E-2,-5.709572196E-2,1.081078539E-1
7.402098779E1,4.461381689E-2,4.724067852E-2,1.749486923E-3,6.500103898E-2
7.403099979E1,6.603333727E-3,4.558562413E-2,4.533053935E-2,6.462593087E-2
7.404101179E1,-2.316337936E-2,2.863235325E-2,1.185990751E-2,3.869122900E-2
7.405102479E1,-7.137085844E-2,2.167409353E-2,-5.488722861E-2,9.260763267E-2
7.406103679E1,-5.577629775E-2,3.490473457E-2,-1.113005805E-1,1.292948379E-1
7.407104879E1,7.698334493E-3,4.658834852E-2,-1.191288328E-1,1.281460783E-1
7.408106179E1,6.212301180E-4,1.694048010E-2,-9.635334313E-2,9.783318724E-2
7.409107379E1,-2.599408954E-2,-1.091229312E-2,-4.098547339E-2,4.974514913E-2
7.410108579E1,-3.361308463E-2,-3.889699414E-2,-1.478877783E-2,5.349321042E-2
7.411109879E1,-3.739433281E-2,-4.985526100E-2,-9.957808256E-3,6.311133908E-2
7.412111079E1,-2.938357428E-2,-3.875497989E-2,-3.845245957E-2,6.199947218E-2
7.413112279E1,-1.366662405E-2,-9.125310928E-4,-1.011848974E-1,1.021077509E-1
7.414113579E1,-6.961731501E-3,2.389603548E-2,-1.740792114E-1,1.758495324E-1
7.415114779E1,1.188764524E-2,4.886452340E-2,-2.061523587E-1,2.121976737E-1
7.416115979E1,1.781829335E-2,8.732604615E-2,-1.898637700E-1,2.097417009E-1
7.417117179E1,1.683654584E-2,8.009048223E-2,-1.552921075E-1,1.755380109E-1
7.418118479E1,-7.494485937E-3,5.297898978E-2,-1.076285291E-1,1.201950122E-1
7.419119679E1,5.822949708E-3,1.782611400E-2,-2.957112372E-2,3.501611688E-2
7.420120879E1,-1.646152005E-2,1.009667963E-2,3.168430746E-2,3.710552413E-2
7.421122179E1,-3.597466540E-2,-1.150973238E-2,2.212586403E-3,3.783577710E-2
7.422123379E1,-2.379747335E-2,-1.068001248E-2,-4.601057053E-2,5.289002746E-2
7.423124521E1,-3.300552238E-2,4.202393889E-3,-5.975386620E-2,6.839261033E-2
7.424125821E1,-2.343973339E-2,2.744193323E-2,1.188446581E-2,3.799633309E-2
7.425127021E1,-4.122287035E-3,9.025688991E-3,6.003804088E-2,6.085246638E-2
7.426128221E1,1.020240460E-2,-1.116423503E-2,3.717835128E-2,4.013675382E-2
7.427129421E1,2.740114890E-3,9.730717018E-3,-2.173936307E-2,2.397488249E-2
7.428130721E1,-1.270753451E-2,4.800819866E-2,-6.101335645E-2,7.866955089E-2
7.429131921E1,-2.112204328E-2,5.387792610E-2,-1.055673856E-1,1.203887226E-1
7.430133121E1,-1.292475857E-2,3.064518414E-2,-8.644231260E-2,9.261992282E-2
7.431134421E1,-1.020192951E-2,7.118838876E-3,-5.088364005E-2,5.238226854E-2
7.432135621E1,-3.488061480E-2,3.367923126E-3,-3.736312330E-2,5.122502492E-2
7.433136821E1,-4.723095752E-2,-8.793189079E-3,-7.186286509E-2,8.644278398E-2
7.434138121E1,-4.437872227E-2,-5.156951845E-3,-1.398279762E-1,1.467921254E-1
7.435139321E1,-7.567064501E-3,8.644158170E-3,-2.129848301E-1,2.132944439E-1
7.436140521E1,-2.282617774E-2,1.105803497E-2,-2.387897623E-1,2.401330154E-1
7.437141721E1,-2.898494035E-2,2.278988846E-2,-2.573038012E-1,2.599322063E-1
7.438143021E1,1.961119585E-3,2.666403428E-2,-2.078901511E-1,2.096023179E-1
7.439144221E1,2.228074215E-2,7.585812137E-3,-1.378276438E-1,1.398228715E-1
7.440145421E1,1.074020226E-2,1.286679804E-3,-5.350845516E-2,5.459086245E-2
7.441146721E1,-7.601745799E-4,-1.510058060E-2,4.049255311E-2,4.322328374E-2
7.442147921E1,-1.075485684E-3,-3.370064668E-2,1.054159427E-1,1.106770583E-1
7.443149121E1,-3.288642190E-2,-4.304690927E-2,1.178746051E-1,1.297265419E-1
7.444150421E1,-5.573353998E-2,-2.311016969E-2,6.583555520E-2,8.930077128E-2
7.445151621E1,-4.204169981E-2,-1.912901983E-2,1.110912502E-2,4.750617414E-2
7.446152821E1,-3.531330876E-2,-3.113284193E-2,-2.626393855E-2,5.390805218E-2
7.447154121E1,-6.578771766E-2,-2.027244285E-2,-5.214605391E-2,8.636090940E-2
7.448155321E1,-8.863680918E-2,1.339743286E-4,-6.159340024E-2,1.079363185E-1
7.449156521E1,-8.004637230E-2,-6.135775745E-3,-1.065619969E-1,1.334186218E-1
7.450157721E1,-2.379900824E-2,-4.721480459E-2,-1.422808832E-1,1.517876157E-1
7.451159021E1,2.192084603E-2,-8.015048929E-2,-1.540624380E-1,1.750424498E-1
7.452160221E1,4.968744591E-2,-7.520411029E-2,-1.761239827E-1,1.978488255E-1
7.453161421E1,4.328978799E-2,-2.597406283E-2,-2.198535544E-1,2.255753600E-1
7.454162721E1,9.359491915E-3,2.904867500E-2,-3.107777578E-1,3.122727019E-1
7.455163921E1,-1.541720733E-2,6.899751015E-2,-4.048249590E-1,4.109520582E-1
7.456165121E1,-2.029331010E-2,6.714343116E-2,-4.082011414E-1,4.141838126E-1
7.457166421E1,-3.538150191E-3,6.170362025E-2,-2.416812104E-1,2.494587395E-1
7.458167621E1,-9.846747704E-3,4.446880594E-3,-2.799705327E-2,3.000946815E-2
7.459168821E1,-8.208430968E-3,-3.914053068E-2,1.719823998E-1,1.765709640E-1
7.460170021E1,2.939311255E-2,-5.987899661E-2,2.960322493E-1,3.034543490E-1
7.461171321E1,3.404724039E-3,-6.475645155E-2,2.972268355E-1,3.042183129E-1
7.462172521E1,-1.346573565E-2,-4.773191772E-2,2.058412868E-1,2.117316635E-1
7.463173721E1,-9.445299804E-3,-1.325987712E-2,1.133617240E-1,1.145247506E-1
7.464175021E1,-2.780186590E-2,1.109604187E-2,4.616961479E-3,3.028831831E-2
7.465176221E1,-1.988276247E-2,3.686771795E-2,-1.013614833E-1,1.096754447E-1
7.466177421E1,9.421253130E-3,6.205481865E-2,-2.370759434E-1,2.452438856E-1
7.467178721E1,1.377523609E-2,6.303693160E-2,-3.373059905E-1,3.434221063E-1
7.468179921E1,1.104787543E-2,4.763119943E-2,-3.722214693E-1,3.754192442E-1
7.469181121E1,2.058124892E-2,6.834810376E-3,-3.206677383E-1,3.214002191E-1
7.470182421E1,4.214841150E-2,-3.800602466E-2,-2.026352584E-1,2.104328740E-1
7.471183621E1,1.373313613E-2,-4.220754147E-2,-1.153854454E-1,1.236279765E-1
7.472184821E1,-2.670167573E-2,-7.704035528E-2,-6.175946116E-2,1.022860053E-1
7.473186021E1,-3.588713989E-2,-8.470378920E-2,-2.989915252E-2,9.672940626E-2
7.474187321E1,-2.859438289E-2,-9.416794628E-2,1.151316762E-3,9.842035546E-2
7.475188521E1,2.213357504E-2,-6.840906098E-2,6.234476745E-2,9.516598551E-2
7.476189721E1,5.498158805E-2,-1.212807544E-2,9.765434861E-2,1.127228328E-1
7.477191021E1,1.684612066E-2,4.985957332E-2,5.535500586E-2,7.638026909E-2
7.478192221E1,-3.655905806E-2,5.774958685E-2,3.673220873E-3,6.844758622E-2
7.479193421E1,-3.531210277E-2,4.397895545E-2,-2.113300681E-2,6.023036694E-2
7.480194721E1,-3.756134391E-2,3.798132017E-3,-1.704112530E-2,4.142077153E-2
7.481195921E1,-3.587851524E-3,-2.540966034E-2,7.983788252E-3,2.687497706E-2
7.482197121E1,5.179547679E-2,-2.795334533E-3,-1.714403629E-3,5.189917620E-2
7.483198321E1,6.308509804E-2,2.650674418E-2,-5.487611890E-2,8.771388435E-2
7.484199621E1,5.518810440E-2,2.313231602E-2,-1.108649629E-1,1.259836137E-1
7.485200821E1,8.280720826E-2,4.067308590E-2,-1.691535169E-1,1.926765319E-1
7.486202021E1,7.324986119E-2,3.431168072E-2,-2.063043863E-1,2.215949760E-1
7.487203321E1,3.907361660E-2,1.073395304E-2,-2.908989787E-1,2.937076456E-1
7.488204521E1,-3.571990952E-3,1.717765778E-2,-3.290877289E-1,3.295551006E-1
7.489205721E1,-2.709482789E-2,2.315716669E-3,-3.218629092E-1,3.230096354E-1
7.490207021E1,-1.658328831E-2,-1.033590384E-2,-2.554818088E-1,2.562280058E-1
7.491208221E1,-1.693097837E-2,-3.712309510E-2,-1.570965582E-1,1.623086899E-1
7.492209421E1,-3.599739645E-2,-5.676104195E-2,-6.307976246E-2,9.217746398E-2
7.493210621E1,-2.297754753E-2,-4.675696760E-2,-4.699348748E-2,7.016102604E-2
7.494211921E1,-1.943731427E-2,-3.521982640E-2,-6.839546621E-2,7.934850443E-2
7.495213121E1,-2.331050992E-2,-2.112343200E-2,-7.029171824E-2,7.700977150E-2
7.496214321E1,-4.259594277E-2,-6.519645452E-5,1.354332089E-2,4.469720496E-2
7.497215621E1,-5.833094627E-2,-2.999183089E-2,9.874193072E-2,1.185410397E-1
7.498216821E1,-5.724683594E-2,-5.740503967E-2,1.166174537E-1,1.420287623E-1
7.499218021E1,-5.156432904E-2,-4.015312225E-2,1.233125156E-1,1.395604878E-1
7.500219321E1,-4.750018526E-2,-2.017662160E-2,8.741938233E-2,1.015160680E-1
7.501220521E1,3.343584090E-3,-5.589938164E-3,-8.121197820E-3,1.041061080E-2
7.502221721E1,4.720380452E-2,-4.218254462E-3,-7.985016167E-2,9.285494683E-2
7.503223021E1,4.883013446E-2,2.169463187E-2,-8.916769981E-2,1.039515165E-1
7.504224221E1,4.899414886E-2,4.827797458E-2,-1.091148913E-1,1.289854602E-1
7.505225421E1,3.003725644E-2,3.829992034E-2,-1.295509100E-1,1.383927706E-1
7.506226621E1,1.393380526E-2,6.508901194E-3,-1.398589665E-1,1.407019802E-1
7.507227921E1,-2.014625262E-2,-1.486691125E-2,-1.537882036E-1,1.558130550E-1
7.508229121E1,-2.793668076E-2,-2.613486126E-3,-1.984100604E-1,2.003842322E-1
7.509230321E1,-2.899506334E-2,-5.635619536E-3,-2.528230798E-1,2.545426950E-1
7.510231621E1,3.050751876E-2,-9.590895474E-3,-2.389482218E-1,2.410787147E-1
7.511232821E1,8.839276101E-2,1.670322932E-2,-1.513481605E-1,1.760640331E-1
7.512234021E1,1.116048550E-1,3.550085820E-2,-3.704386532E-2,1.228340447E-1
7.513235321E1,5.692914940E-2,2.397285327E-2,6.943042338E-2,9.293120809E-2
7.514236521E1,-2.554326922E-2,-5.708344281E-3,6.417026818E-2,6.930272083E-2
7.515237721E1,-6.759377640E-2,-3.002727963E-2,1.703937113E-2,7.590056850E-2
7.516238921E1,-2.500357121E-2,-2.821405806E-2,-3.270932436E-3,3.784059519E-2
7.517240221E1,-2.884391282E-2,-9.244521037E-3,1.579859197E-2,3.416179129E-2
7.518241421E1,-4.302403204E-2,1.974012695E-2,-6.431352496E-3,4.777135376E-2
7.519242621E1,-4.934004821E-2,2.094231449E-2,-5.382245064E-2,7.595970699E-2
7.520243921E1,-4.403201893E-2,-7.211078703E-3,-1.079887176E-1,1.168434057E-1
7.521245121E1,4.637353644E-3,-6.054192469E-2,-1.300257039E-1,1.435044019E-1
7.522246321E1,5.030271918E-2,-9.200374559E-2,-7.555947483E-2,1.292450656E-1
7.523247642E1,2.931790274E-2,-1.042456225E-1,-3.899975896E-2,1.150985248E-1
7.524248842E1,-3.251804732E-2,-4.191949300E-2,-1.049557668E-1,1.176026372E-1
7.525250042E1,-8.817973964E-2,2.295792282E-2,-1.870313787E-1,2.080467960E-1
7.526251242E1,-1.006101161E-1,5.987161450E-2,-2.906498873E-1,3.133438410E-1
7.527252542E1,-1.032633633E-1,4.859438203E-2,-3.069314593E-1,3.274624511E-1
7.528253742E1,-6.504782561E-2,1.362956733E-2,-2.141098344E-1,2.241874348E-1
7.529254942E1,-1.545430060E-2,-1.657166697E-2,-3.608784556E-2,4.261206579E-2
7.530256242E1,3.045408983E-2,-2.611110695E-2,1.395975959E-1,1.452471352E-1
7.531257442E1,8.520551685E-2,-7.521127313E-3,2.038848084E-1,2.211007973E-1
7.532258642E1,1.270244377E-1,3.624067716E-2,1.524363273E-1,2.017062923E-1
7.533259942E1,1.425791277E-1,4.593477599E-2,-9.555227458E-2,1.776768091E-1
7.534261142E1,1.048726632E-1,4.716400690E-2,-2.586808205E-1,2.830874175E-1
7.535262342E1,3.694073506E-2,9.168105237E-2,-2.811721355E-1,2.980399353E-1
7.536263542E1,-3.143952839E-2,9.677236922E-2,-2.736116856E-1,2.919189783E-1
7.537264842E1,-4.324896712E-2,6.715103254E-2,-2.588579911E-1,2.709007085E-1
7.538266042E1,-6.645192482E-2,-9.383611679E-3,-2.947341675E-1,3.022782492E-1
7.539267242E1,-7.738351375E-2,-8.682800956E-2,-2.943260318E-1,3.164729442E-1
7.540268542E1,-2.107387684E-2,-1.056459575E-1,-1.826336879E-1,2.120382998E-1
7.541269742E1,6.300630681E-3,-9.299843006E-2,-4.375354528E-2,1.029697949E-1
7.542270942E1,-1.834267896E-2,-6.910312548E-2,1.266413355E-1,1.454294457E-1
7.543272242E1,-2.298938815E-2,-6.747803807E-2,2.955457610E-1,3.040215361E-1
7.544273442E1,-6.499742992E-2,-6.982437953E-2,4.020703357E-1,4.132319745E-1
7.545274642E1,-1.013388985E-1,-5.907061905E-2,3.666046339E-1,3.849128057E-1
7.546275842E1,-1.021774623E-1,-3.367586911E-2,2.370227337E-1,2.602961280E-1
7.547277142E1,-7.609803993E-2,1.058170617E-2,6.930353880E-2,1.034691484E-1
7.548278342E1,-4.870588113E-2,6.234907977E-2,-6.383580744E-2,1.016596327E-1
7.549279542E1,-9.765288681E-3,8.000182383E-2,-1.193954659E-1,1.440518308E-1
7.550280842E1,2.575135700E-2,6.860618524E-2,-1.332469350E-1,1.520680332E-1
7.551282042E1,6.944895174E-2,2.590557732E-2,-1.734231538E-1,1.885996980E-1
7.552283242E1,5.762452953E-2,-2.197237462E-3,-2.337699276E-1,2.407774768E-1
7.553284542E1,4.611253135E-2,-7.276275158E-3,-2.794132930E-1,2.832862475E-1
7.554285742E1,3.956949703E-2,-6.516064033E-3,-3.046627396E-1,3.072907241E-1
7.555286942E1,6.027744781E-2,1.420946494E-3,-2.764411533E-1,2.829401015E-1
7.556288142E1,2.867226049E-2,-9.835235998E-3,-2.524172831E-1,2.542308305E-1
7.557289442E1,2.381943695E-2,-1.383378133E-2,-2.202149123E-1,2.219309503E-1
7.558290642E1,2.262887076E-2,6.626941860E-3,-1.760023606E-1,1.775748098E-1
7.559291842E1,2.528109469E-2,2.528431065E-2,-1.472363985E-1,1.515156333E-1
7.560293142E1,1.612914238E-2,3.140276402E-2,-1.108450824E-1,1.163310583E-1
7.561294342E1,-5.399830565E-3,1.093867868E-2,-2.120024979E-2,2.445942462E-2
7.562295542E1,-6.019087248E-2,-3.292325936E-2,6.713188291E-2,9.598735249E-2
7.563296842E1,-8.441658128E-2,-6.916422889E-2,1.472100860E-1,1.832502638E-1
7.564298042E1,-6.559545390E-2,-7.883566976E-2,1.511774218E-1,1.826812504E-1
7.565299242E1,-3.627422556E-2,-6.155773222E-2,8.505184472E-2,1.110810070E-1
7.566300442E1,-7.809797041E-3,-4.034213349E-2,-1.958641827E-2,4.552041789E-2
7.567301742E1,4.167420231E-3,-1.277141534E-2,-8.888644874E-2,8.989592433E-2
7.568302942E1,-1.827273164E-2,-6.660490260E-3,-1.252584690E-1,1.267593740E-1
7.569304142E1,4.010897577E-3,-4.198300838E-4,-1.436766136E-1,1.437332002E-1
7.570305442E1,2.381209139E-2,-5.658350587E-3,-1.388544148E-1,1.409949685E-1
7.571306642E1,2.157710284E-2,-7.288115770E-3,-1.536636579E-1,1.553422279E-1
7.572307842E1,2.992765769E-2,-5.502960831E-4,-1.751416504E-1,1.776810773E-1
7.573309142E1,3.524248436E-2,1.438166544E-2,-1.438151926E-1,1.487671826E-1
7.574310342E1,1.863748826E-2,2.878423467E-2,-7.704934537E-2,8.433557824E-2
7.575311542E1,1.522815954E-2,2.299717225E-2,-2.757605374E-2,3.900263471E-2
7.576312742E1,1.541881531E-2,4.112054408E-4,2.740063727E-2,3.144366197E-2
7.577314042E1,1.212244749E-2,3.633532897E-3,1.507119834E-2,1.967987078E-2
7.578315242E1,-1.405392900E-2,3.493857533E-3,-2.221766531E-2,2.652064503E-2
7.579316442E1,-9.105576575E-3,5.262347907E-3,-4.803312242E-2,4.917097396E-2
7.580317742E1,1.962837204E-3,1.682624012E-2,-1.750364006E-2,2.435882800E-2
7.581318942E1,-8.428176641E-3,3.066557631E-2,2.619201779E-2,4.119992146E-2
7.582320142E1,5.541698635E-4,3.485671431E-4,2.303744495E-2,2.304674539E-2
7.583321442E1,-2.069110349E-2,-2.164281093E-2,-1.327259481E-2,3.275201981E-2
7.584322642E1,-3.615804870E-2,-2.901052192E-2,-7.834391892E-2,9.103177741E-2
7.585323842E1,-7.642617837E-2,-4.017219879E-2,-1.558967096E-1,1.782092880E-1
7.586325042E1,-7.487059973E-2,-3.654063933E-2,-2.239483595E-1,2.389428650E-1
7.587326342E1,-6.437535927E-2,-3.679338522E-2,-2.660442191E-1,2.761837552E-1
7.588327542E1,-1.080221929E-2,-3.624396622E-3,-2.529914796E-1,2.532479279E-1
7.589328742E1,3.052597404E-2,6.914990321E-3,-2.171018547E-1,2.193464554E-1
7.590330042E1,4.873997770E-2,-2.279756293E-2,-1.240568662E-1,1.352235939E-1
7.591331242E1,3.725114912E-2,-9.115926147E-2,-1.018000245E-3,9.848195462E-2
7.592332442E1,-1.270366073E-2,-1.132791321E-1,6.090518296E-2,1.292400328E-1
7.593333742E1,-5.424381562E-2,-9.348455295E-2,4.251218140E-2,1.161423211E-1
7.594334942E1,-4.594182920E-2,5.464369208E-3,-3.516690910E-2,5.811387525E-2
7.595336142E1,-2.233859304E-2,9.125990666E-2,-1.238481206E-1,1.554533379E-1
7.596337342E1,-8.667693213E-3,1.505409524E-1,-2.043829912E-1,2.539884138E-1
7.597338642E1,9.105868936E-3,1.376435295E-1,-2.005507261E-1,2.434116920E-1
7.598339842E1,3.517136760E-3,7.810535252E-2,-7.514081419E-2,1.084387306E-1
7.599341042E1,2.173512384E-2,5.361458212E-3,1.122092378E-1,1.144206008E-1
7.600342342E1,3.947287180E-2,-6.316586271E-2,2.140689039E-1,2.266572952E-1
7.601343542E1,3.958064329E-2,-8.011796415E-2,1.440175062E-1,1.694891076E-1
7.602344742E1,1.162283946E-2,-5.552976452E-2,-1.807842135E-2,5.954388687E-2
7.603346042E1,9.417123534E-3,-1.549373277E-2,-1.625783229E-1,1.635862129E-1
7.604347242E1,3.434215933E-3,1.946201876E-2,-2.513431495E-1,2.521189061E-1
7.605348442E1,7.840385288E-3,1.256581262E-2,-2.558840972E-1,2.563123924E-1
7.606349742E1,-3.237457126E-3,-1.279962815E-2,-2.038479710E-1,2.042750765E-1
7.607350942E1,-1.836047642E-2,-5.700384758E-2,-1.571649706E-1,1.681885065E-1
7.608352142E1,-4.865453526E-2,-7.144895531E-2,-1.423457873E-1,1.665369033E-1
7.609353342E1,-5.254867125E-2,-6.028559737E-2,-1.429363561E-1,1.637880276E-1
7.610354642E1,-5.881239139E-3,-4.346184231E-2,-1.185850418E-1,1.264354888E-1
7.611355842E1,4.600435786E-2,1.917784408E-2,-5.524624765E-2,7.440657582E-2
7.612357042E1,8.505411051E-2,5.021610729E-2,3.439507663E-2,1.045891029E-1
7.613358342E1,7.213892676E-2,3.896774545E-2,1.228774828E-1,1.477206340E-1
7.614359542E1,1.535394777E-2,1.718672097E-2,1.695335859E-1,1.710928515E-1
7.615360742E1,-3.426936150E-2,1.235911354E-2,1.553628588E-1,1.595767988E-1
7.616362042E1,-7.670699090E-2,4.420933574E-3,6.764643788E-2,1.023696618E-1
7.617363242E1,-9.134074442E-2,2.559684433E-2,-4.033818662E-2,1.030800627E-1
7.618364442E1,-5.555673480E-2,5.228178240E-2,-1.752697045E-1,1.911528311E-1
7.619365642E1,-1.452901527E-2,6.106400795E-2,-2.635854650E-1,2.709560900E-1
7.620366942E1,2.461027287E-2,3.814321496E-2,-2.537077636E-1,2.577366867E-1
7.621368142E1,5.515028022E-2,-1.160650380E-2,-1.773618382E-1,1.861007415E-1
7.622369342E1,3.576412909E-2,-5.529346392E-2,-2.667733669E-2,7.105012579E-2
7.623370717E1,-1.199278548E-2,-7.639555357E-2,9.338120341E-2,1.212442026E-1
7.624371917E1,-6.482818957E-2,-7.745952755E-2,7.493908525E-2,1.257717737E-1
7.625373117E1,-9.986938354E-2,-6.940016404E-2,-2.885951757E-2,1.249925929E-1
7.626374417E1,-7.997214921E-2,-2.453900993E-2,-1.101434165E-1,1.383086399E-1
7.627375617E1,-3.478493974E-2,1.753645755E-2,-1.397718430E-1,1.450988886E-1
7.628376817E1,1.991981920E-2,3.085049450E-2,-1.306437546E-1,1.357068267E-1
7.629378117E1,5.018442269E-2,3.481775723E-2,-1.205105299E-1,1.351056635E-1
7.630379317E1,4.683839008E-2,5.006312951E-3,-1.775647366E-1,1.837066511E-1
7.631380517E1,-7.220580429E-4,-9.691833034E-3,-2.409123015E-1,2.411082538E-1
7.632381717E1,1.296561599E-2,-1.738450304E-2,-2.917982805E-1,2.926030838E-1
7.633383017E1,1.972302385E-2,-9.073270708E-3,-3.225166279E-1,3.232464960E-1
7.634384217E1,1.355231099E-2,-5.679108202E-4,-3.684704804E-1,3.687200600E-1
7.635385417E1,2.275666896E-2,1.320674054E-2,-3.910313773E-1,3.919155802E-1
7.636386717E1,6.366945416E-2,1.362861715E-2,-4.007155359E-1,4.059710326E-1
7.637387917E1,8.411968891E-2,2.876683921E-3,-4.311157948E-1,4.392553083E-1
7.638389117E1,6.175478339E-2,3.710051022E-2,-4.495011950E-1,4.552377680E-1
7.639390417E1,5.061134253E-2,6.671578042E-2,-4.714750314E-1,4.788540577E-1
7.640391617E1,7.921449624E-2,7.272057854E-2,-4.895949680E-1,5.012648518E-1
7.641392817E1,5.476315800E-2,9.814646490E-2,-4.960736829E-1,5.086460763E-1
7.642394017E1,2.893063433E-2,1.286577478E-1,-4.892037892E-1,5.066657133E-1
7.643395317E1,-3.217814136E-2,1.769118219E-1,-5.087650645E-1,5.396064458E-1
7.644396517E1,-8.312314063E-2,2.473608302E-1,-5.027973962E-1,5.664821784E-1
7.645397717E1,-1.141304867E-1,2.938338790E-1,-5.005830556E-1,5.915636162E-1
7.646399017E1,-1.103030090E-1,2.855121217E-1,-4.914602298E-1,5.789793458E-1
7.647400217E1,-7.894746121E-2,2.724140662E-1,-4.365022498E-1,5.205538774E-1
7.648401417E1,-6.469165709E-2,2.273550935E-1,-3.136832392E-1,3.927754112E-1
7.649402717E1,-5.465662904E-2,1.835791095E-1,-7.119394362E-2,2.043458200E-1
7.650403917E1,-2.471948789E-2,1.604232585E-1,1.306373227E-1,2.083573493E-1
7.651405117E1,-6.876175772E-2,1.304238627E-1,1.705053931E-1,2.254121833E-1
7.652406417E1,-1.421276131E-1,1.302936526E-1,8.101902008E-3,1.929827327E-1
7.653407617E1,-1.627096477E-1,1.301121331E-1,-1.618328029E-1,2.638057102E-1
7.654408817E1,-1.665002697E-1,1.204838154E-1,-2.616991532E-1,3.327538675E-1
7.655410117E1,-1.092990055E-1,9.510218516E-2,-2.107126021E-1,2.557156603E-1
7.656411317E1,-9.813016579E-3,5.678194575E-2,-5.819733739E-3,5.791678477E-2
7.657412517E1,2.739321861E-2,6.003555581E-3,2.287442458E-1,2.304568530E-1
7.658413717E1,-3.369823471E-3,-6.614494599E-2,3.896338928E-1,3.952228232E-1
7.659415017E1,-4.275379932E-2,-9.234368809E-2,4.324372655E-1,4.442490661E-1
7.660416217E1,-7.620292436E-2,-1.158762095E-1,3.851023006E-1,4.093140158E-1
7.661417417E1,-5.722293545E-2,-1.367054169E-1,4.369770437E-1,4.614236363E-1
7.662418717E1,-1.716106631E-2,-1.847573235E-1,5.858740515E-1,6.145552660E-1
7.663419917E1,4.035295084E-2,-2.294512472E-1,7.785918474E-1,8.127001294E-1
7.664421117E1,6.057083186E-2,-2.303957553E-1,8.991906703E-1,9.302122829E-1
7.665422417E1,-3.341877434E-2,-1.569769096E-1,8.264144701E-1,8.418547624E-1
7.666423617E1,-1.488402166E-1,-6.934487130E-2,5.870142585E-1,6.095472590E-1
7.667424817E1,-1.806418704E-1,1.025959767E-2,3.271955699E-1,3.738899379E-1
7.668426017E1,-1.461018376E-1,6.052811064E-2,1.555622488E-1,2.218310447E-1
7.669427317E1,-2.112900512E-2,7.946172383E-2,1.786669368E-1,1.966786076E-1
7.670428517E1,7.938174488E-2,5.456347559E-2,3.580565894E-1,3.707872105E-1
7.671429717E1,1.468458045E-1,-3.856512811E-2,5.430420274E-1,5.638666534E-1
7.672431017E1,1.347627891E-1,-1.654823425E-1,5.921890444E-1,6.294706342E-1
7.673432217E1,1.167331920E-1,-2.479023920E-1,5.218259901E-1,5.893934153E-1
7.674433417E1,1.154921936E-1,-2.427438688E-1,2.770042402E-1,3.859979037E-1
7.675434717E1,1.407761753E-1,-1.444876955E-1,2.728310823E-3,2.017475387E-1
7.676435917E1,1.967478066E-1,-3.045843869E-2,-2.835396731E-1,3.464565804E-1
7.677437117E1,2.367337716E-1,5.902888454E-2,-4.953217310E-1,5.521511614E-1
7.678438417E1,2.667569399E-1,1.260505109E-1,-6.290516460E-1,6.948049867E-1
7.679439617E1,3.063637312E-1,1.368410723E-1,-6.555512273E-1,7.364316849E-1
7.680440817E1,3.112835419E-1,1.197324847E-1,-5.662876332E-1,6.572024002E-1
7.681442017E1,2.721010027E-1,8.390484028E-2,-4.032660913E-1,4.936623525E-1
7.682443317E1,2.110376525E-1,5.334169988E-2,-1.903391486E-1,2.891560465E-1
7.683444517E1,7.935344070E-2,1.325870767E-2,1.973025978E-2,8.283746152E-2
7.684445717E1,-5.739535522E-3,-5.097997293E-2,1.636343300E-1,1.714878826E-1
